OrderID,OrderDate,CustomerName,Product,Category,Region,Quantity,UnitPrice,Sales
ORD-10925,2024-06-30,Cameron Blake,Keyboard,Accessories,West,3,47.58,142.74
ORD-10926,2024-11-16,Jamie Torres,Notebook Pack,Office Supplies,South,1,12.7,12.7
ORD-10927,2024-04-25,Casey Nguyen,Laptop,Electronics,North,3,939.96,2819.88
ORD-10928,2024-07-14,Emerson Walsh,Chair,Furniture,West,1,152.34,152.34
ORD-10929,2024-08-06,Cameron Blake,Chair,Furniture,North,2,146.1,292.2
ORD-10930,2024-11-30,Casey Nguyen,Printer,Office Supplies,West,2,130.54,261.08
ORD-10931,2024-03-10,Quinn Harper,Keyboard,Accessories,West,5,49.04,245.2
ORD-10932,2024-02-04,Finley Grant,Desk Lamp,Office Supplies,East,3,36.45,109.35
ORD-10933,2024-01-16,Drew Santos,Keyboard,Accessories,South,2,49.08,98.16
ORD-10934,2024-03-18,Riley Quinn,Chair,Furniture,East,3,147.04,441.12
ORD-10935,2024-11-11,Jamie Torres,Keyboard,Accessories,West,5,48.41,242.05
ORD-10936,2024-07-02,Sam Patel,Desk Lamp,Office Supplies,South,1,34.05,34.05
ORD-10937,2024-08-28,Parker Kim,Keyboard,Accessories,West,5,50.0,250.0
ORD-10938,2024-03-24,Riley Quinn,Chair,Furniture,West,2,149.86,299.72
ORD-10939,2024-05-18,Quinn Harper,Laptop,Electronics,West,1,891.76,891.76
ORD-10940,2024-03-31,Skyler Adams,Mouse,Accessories,South,1,25.63,25.63
ORD-10941,2024-08-06,Reese Morgan,Desk,Furniture,East,2,207.33,414.66
ORD-10942,2024-06-09,Reese Morgan,Desk Lamp,Office Supplies,East,4,35.81,143.24
ORD-10943,2024-01-22,Avery Chen,Notebook Pack,Office Supplies,South,4,12.48,49.92
ORD-10944,2024-11-18,Jordan Lee,Laptop,Electronics,West,5,905.18,4525.9
ORD-10945,2024-05-26,Skyler Adams,Headphones,Accessories,West,3,79.51,238.53
ORD-10946,2024-12-19,Emerson Walsh,Chair,Furniture,West,1,146.91,146.91
ORD-10947,2024-02-16,Emerson Walsh,Printer,Office Supplies,East,4,134.28,537.12
ORD-10948,2024-03-10,Reese Morgan,Keyboard,Accessories,South,5,51.38,256.9
ORD-10949,2024-08-20,Rowan Pierce,Desk,Furniture,West,2,199.01,398.02
ORD-10950,2024-12-20,Morgan Ellis,Printer,Office Supplies,East,3,124.66,373.98
ORD-10951,2024-11-20,Parker Kim,Monitor,Electronics,East,4,240.34,961.36
ORD-10952,2024-11-09,Morgan Ellis,Notebook Pack,Office Supplies,South,5,13.26,66.3
ORD-10953,2024-06-20,Rowan Pierce,Notebook Pack,Office Supplies,West,2,12.83,25.66
ORD-10954,2024-12-30,Jordan Lee,Keyboard,Accessories,South,2,51.83,103.66
ORD-10955,2024-05-27,Morgan Ellis,Headphones,Accessories,East,4,78.47,313.88
ORD-10956,2024-11-14,Jamie Torres,Keyboard,Accessories,East,1,52.29,52.29
ORD-10957,2024-10-05,Alex Rivera,Printer,Office Supplies,South,4,129.96,519.84
ORD-10958,2024-08-20,Quinn Harper,Mouse,Accessories,South,4,24.28,97.12
ORD-10959,2024-05-05,Finley Grant,Monitor,Electronics,North,1,252.52,252.52
ORD-10960,2024-01-26,Morgan Ellis,Desk Lamp,Office Supplies,West,2,35.44,70.88
ORD-10961,2024-03-15,Jordan Lee,Laptop,Electronics,North,1,913.78,913.78
ORD-10962,2024-02-25,Quinn Harper,Desk,Furniture,West,1,208.4,208.4
ORD-10963,2024-12-04,Blake Foster,Keyboard,Accessories,West,5,50.85,254.25
ORD-10964,2024-01-19,Sam Patel,Printer,Office Supplies,North,3,133.23,399.69
ORD-10965,2024-02-04,Quinn Harper,Desk,Furniture,East,4,197.36,789.44
ORD-10966,2024-12-21,Jamie Torres,Headphones,Accessories,North,1,79.76,79.76
ORD-10967,2024-12-22,Riley Quinn,Notebook Pack,Office Supplies,East,2,12.88,25.76
ORD-10968,2024-02-14,Hayden Cole,Monitor,Electronics,North,5,251.77,1258.85
ORD-10969,2024-05-12,Emerson Walsh,Chair,Furniture,North,3,151.62,454.86
ORD-10970,2024-09-23,Hayden Cole,Keyboard,Accessories,South,4,50.56,202.24
ORD-10971,2024-12-28,Cameron Blake,Keyboard,Accessories,West,2,51.91,103.82
ORD-10972,2024-11-16,Taylor Brooks,Laptop,Electronics,West,4,865.63,3462.52
ORD-10973,2024-01-24,Drew Santos,Desk Lamp,Office Supplies,North,4,36.74,146.96
ORD-10974,2024-01-06,Riley Quinn,Notebook Pack,Office Supplies,North,2,13.39,26.78
ORD-10975,2024-06-02,Emerson Walsh,Headphones,Accessories,North,3,82.31,246.93
ORD-10976,2024-06-23,Reese Morgan,Laptop,Electronics,East,3,865.24,2595.72
ORD-10977,2024-12-10,Hayden Cole,Keyboard,Accessories,South,3,48.46,145.38
ORD-10978,2024-03-20,Skyler Adams,Laptop,Electronics,North,4,913.1,3652.4
ORD-10979,2024-01-29,Emerson Walsh,Printer,Office Supplies,North,4,133.68,534.72
ORD-10980,2024-10-11,Finley Grant,Desk Lamp,Office Supplies,East,3,35.78,107.34
ORD-10981,2024-06-30,Sam Patel,Mouse,Accessories,West,3,25.18,75.54
ORD-10982,2024-07-11,Finley Grant,Headphones,Accessories,West,3,82.72,248.16
ORD-10983,2024-10-31,Taylor Brooks,Desk Lamp,Office Supplies,North,2,35.36,70.72
ORD-10984,2024-07-30,Sam Patel,Desk,Furniture,South,3,204.19,612.57
ORD-10985,2024-04-20,Emerson Walsh,Mouse,Accessories,North,3,24.67,74.01
ORD-10986,2024-04-13,Sam Patel,Keyboard,Accessories,South,1,48.05,48.05
ORD-10987,2024-09-13,Casey Nguyen,Notebook Pack,Office Supplies,West,4,12.37,49.48
ORD-10988,2024-06-07,Drew Santos,Desk,Furniture,West,5,208.46,1042.3
ORD-10989,2024-12-12,Casey Nguyen,Monitor,Electronics,West,5,258.04,1290.2
ORD-10990,2024-02-29,Alex Rivera,Laptop,Electronics,North,5,896.33,4481.65
ORD-10991,2024-02-14,Drew Santos,Laptop,Electronics,South,5,916.82,4584.1
ORD-10992,2024-01-12,Rowan Pierce,Laptop,Electronics,North,3,864.27,2592.81
ORD-10993,2024-05-26,Jamie Torres,Mouse,Accessories,North,2,24.54,49.08
ORD-10994,2024-03-17,Morgan Ellis,Printer,Office Supplies,North,3,132.21,396.63
ORD-10995,2024-10-13,Emerson Walsh,Monitor,Electronics,East,5,237.87,1189.35
ORD-10996,2024-06-12,Jamie Torres,Mouse,Accessories,West,5,25.1,125.5
ORD-10997,2024-02-06,Cameron Blake,Headphones,Accessories,North,2,80.58,161.16
ORD-10998,2024-01-15,Hayden Cole,Notebook Pack,Office Supplies,East,2,12.92,25.84
ORD-10999,2024-08-06,Reese Morgan,Monitor,Electronics,West,1,247.08,247.08
ORD-11000,2024-11-11,Parker Kim,Desk Lamp,Office Supplies,North,4,36.36,145.44
ORD-11001,2024-02-10,Skyler Adams,Desk,Furniture,West,5,206.34,1031.7
ORD-11002,2024-02-19,Skyler Adams,Monitor,Electronics,North,4,257.81,1031.24
ORD-11003,2024-03-14,Blake Foster,Printer,Office Supplies,North,2,129.61,259.22
ORD-11004,2024-06-15,Skyler Adams,Desk,Furniture,South,3,197.83,593.49
ORD-11005,2024-06-28,Hayden Cole,Laptop,Electronics,South,1,860.87,860.87
ORD-11006,2024-11-05,Rowan Pierce,Keyboard,Accessories,West,3,48.9,146.7
ORD-11007,2024-06-15,Finley Grant,Notebook Pack,Office Supplies,East,1,12.47,12.47
ORD-11008,2024-10-29,Quinn Harper,Headphones,Accessories,West,4,80.25,321.0
ORD-11009,2024-09-03,Reese Morgan,Desk Lamp,Office Supplies,East,2,34.09,68.18
ORD-11010,2024-08-08,Quinn Harper,Desk,Furniture,North,5,194.16,970.8
ORD-11011,2024-12-05,Sam Patel,Notebook Pack,Office Supplies,South,2,13.24,26.48
ORD-11012,2024-06-15,Finley Grant,Monitor,Electronics,East,4,252.29,1009.16
ORD-11013,2024-02-05,Blake Foster,Printer,Office Supplies,East,4,125.78,503.12
ORD-11014,2024-06-16,Hayden Cole,Desk Lamp,Office Supplies,East,4,35.94,143.76
ORD-11015,2024-10-24,Alex Rivera,Monitor,Electronics,West,2,242.93,485.86
ORD-11016,2024-07-18,Blake Foster,Keyboard,Accessories,South,3,49.75,149.25
ORD-11017,2024-06-02,Rowan Pierce,Mouse,Accessories,North,3,24.25,72.75
ORD-11018,2024-02-15,Rowan Pierce,Chair,Furniture,East,3,153.26,459.78
ORD-11019,2024-03-06,Cameron Blake,Desk Lamp,Office Supplies,East,4,36.69,146.76
ORD-11020,2024-01-01,Finley Grant,Desk,Furniture,North,1,208.01,208.01
ORD-11021,2024-04-30,Quinn Harper,Monitor,Electronics,South,1,259.02,259.02
ORD-11022,2024-07-14,Quinn Harper,Desk,Furniture,West,4,204.23,816.92
ORD-11023,2024-10-11,Reese Morgan,Keyboard,Accessories,North,2,49.86,99.72
ORD-11024,2024-03-09,Alex Rivera,Chair,Furniture,East,2,144.8,289.6
ORD-11025,2024-12-02,Quinn Harper,Laptop,Electronics,West,4,867.95,3471.8
ORD-11026,2024-08-21,Blake Foster,Monitor,Electronics,South,4,240.92,963.68
ORD-11027,2024-08-05,Finley Grant,Desk Lamp,Office Supplies,South,5,33.87,169.35
ORD-11028,2024-08-05,Blake Foster,Chair,Furniture,East,2,147.82,295.64
ORD-11029,2024-12-30,Emerson Walsh,Desk Lamp,Office Supplies,North,2,34.98,69.96
ORD-11030,2024-07-06,Jordan Lee,Chair,Furniture,East,5,156.39,781.95
ORD-11031,2024-02-27,Rowan Pierce,Desk Lamp,Office Supplies,South,3,34.93,104.79
ORD-11032,2024-05-23,Skyler Adams,Monitor,Electronics,East,5,241.04,1205.2
ORD-11033,2024-05-05,Hayden Cole,Notebook Pack,Office Supplies,East,1,13.5,13.5
ORD-11034,2024-11-09,Jordan Lee,Notebook Pack,Office Supplies,North,3,13.38,40.14
ORD-11035,2024-08-20,Emerson Walsh,Notebook Pack,Office Supplies,South,4,13.35,53.4
ORD-11036,2024-06-29,Cameron Blake,Desk Lamp,Office Supplies,North,4,35.81,143.24
ORD-11037,2024-06-04,Rowan Pierce,Keyboard,Accessories,North,5,47.67,238.35
ORD-11038,2024-03-27,Rowan Pierce,Laptop,Electronics,East,5,911.63,4558.15
ORD-11039,2024-01-14,Cameron Blake,Headphones,Accessories,South,5,82.46,412.3
ORD-11040,2024-05-22,Jamie Torres,Monitor,Electronics,West,1,240.66,240.66
ORD-11041,2024-01-08,Taylor Brooks,Desk Lamp,Office Supplies,West,3,34.22,102.66
ORD-11042,2024-07-08,Morgan Ellis,Desk Lamp,Office Supplies,North,4,35.83,143.32
ORD-11043,2024-01-17,Drew Santos,Mouse,Accessories,East,5,24.95,124.75
ORD-11044,2024-09-10,Quinn Harper,Keyboard,Accessories,South,2,50.47,100.94
ORD-11045,2024-04-17,Rowan Pierce,Mouse,Accessories,North,2,25.39,50.78
ORD-11046,2024-01-27,Morgan Ellis,Laptop,Electronics,South,1,912.79,912.79
ORD-11047,2024-09-29,Avery Chen,Chair,Furniture,South,4,149.63,598.52
ORD-11048,2024-09-28,Quinn Harper,Chair,Furniture,East,2,149.61,299.22
ORD-11049,2024-07-14,Drew Santos,Headphones,Accessories,East,4,83.41,333.64
ORD-11050,2024-08-09,Blake Foster,Monitor,Electronics,North,3,260.43,781.29
ORD-11051,2024-05-10,Rowan Pierce,Desk,Furniture,South,1,195.4,195.4
ORD-11052,2024-12-10,Rowan Pierce,Printer,Office Supplies,West,2,133.54,267.08
ORD-11053,2024-06-09,Finley Grant,Notebook Pack,Office Supplies,East,2,12.78,25.56
ORD-11054,2024-07-29,Taylor Brooks,Laptop,Electronics,East,1,929.84,929.84
ORD-11055,2024-05-08,Riley Quinn,Printer,Office Supplies,East,3,128.06,384.18
ORD-11056,2024-10-31,Riley Quinn,Laptop,Electronics,East,1,910.74,910.74
ORD-11057,2024-03-07,Reese Morgan,Monitor,Electronics,West,5,239.65,1198.25
ORD-11058,2024-05-30,Skyler Adams,Monitor,Electronics,East,3,254.88,764.64
ORD-11059,2024-08-06,Drew Santos,Printer,Office Supplies,North,3,135.48,406.44
ORD-11060,2024-02-01,Reese Morgan,Keyboard,Accessories,South,3,51.39,154.17
ORD-11061,2024-05-15,Morgan Ellis,Desk,Furniture,South,3,209.91,629.73
ORD-11062,2024-11-08,Reese Morgan,Monitor,Electronics,West,2,249.78,499.56
ORD-11063,2024-08-08,Riley Quinn,Printer,Office Supplies,East,5,124.9,624.5
ORD-11064,2024-01-18,Sam Patel,Printer,Office Supplies,East,1,132.79,132.79
ORD-11065,2024-01-10,Hayden Cole,Desk Lamp,Office Supplies,West,4,35.79,143.16
ORD-11066,2024-05-16,Casey Nguyen,Laptop,Electronics,North,4,938.95,3755.8
ORD-11067,2024-12-28,Hayden Cole,Chair,Furniture,South,5,151.11,755.55
ORD-11068,2024-10-03,Avery Chen,Chair,Furniture,East,1,148.55,148.55
ORD-11069,2024-03-03,Rowan Pierce,Chair,Furniture,North,4,156.8,627.2
ORD-11070,2024-01-29,Sam Patel,Desk,Furniture,North,4,203.63,814.52
ORD-11071,2024-02-11,Skyler Adams,Notebook Pack,Office Supplies,North,3,13.45,40.35
ORD-11072,2024-07-15,Riley Quinn,Mouse,Accessories,North,1,24.18,24.18
ORD-11073,2024-09-06,Sam Patel,Chair,Furniture,South,3,155.94,467.82
ORD-11074,2024-01-13,Rowan Pierce,Mouse,Accessories,West,2,24.09,48.18
ORD-11075,2024-11-25,Cameron Blake,Printer,Office Supplies,South,5,128.54,642.7
ORD-11076,2024-01-09,Jordan Lee,Notebook Pack,Office Supplies,North,4,13.59,54.36
ORD-11077,2024-07-26,Taylor Brooks,Laptop,Electronics,West,1,885.38,885.38
ORD-11078,2024-03-17,Rowan Pierce,Notebook Pack,Office Supplies,West,5,12.94,64.7
ORD-11079,2024-09-07,Alex Rivera,Monitor,Electronics,South,2,238.41,476.82
ORD-11080,2024-01-08,Morgan Ellis,Desk Lamp,Office Supplies,East,2,33.4,66.8
ORD-11081,2024-08-21,Blake Foster,Headphones,Accessories,West,1,82.56,82.56
ORD-11082,2024-02-28,Hayden Cole,Desk Lamp,Office Supplies,West,1,33.46,33.46
ORD-11083,2024-06-21,Reese Morgan,Monitor,Electronics,North,4,257.6,1030.4
ORD-11084,2024-10-06,Casey Nguyen,Monitor,Electronics,North,5,261.89,1309.45
ORD-11085,2024-03-29,Drew Santos,Mouse,Accessories,East,5,25.65,128.25
ORD-11086,2024-03-27,Parker Kim,Monitor,Electronics,West,4,244.34,977.36
ORD-11087,2024-01-21,Casey Nguyen,Printer,Office Supplies,East,5,126.66,633.3
ORD-11088,2024-01-09,Hayden Cole,Desk Lamp,Office Supplies,East,2,34.56,69.12
ORD-11089,2024-12-27,Rowan Pierce,Laptop,Electronics,North,1,855.64,855.64
ORD-11090,2024-12-20,Casey Nguyen,Chair,Furniture,West,4,152.89,611.56
ORD-11091,2024-08-18,Quinn Harper,Keyboard,Accessories,West,5,50.69,253.45
ORD-11092,2024-11-01,Morgan Ellis,Keyboard,Accessories,South,1,50.54,50.54
ORD-11093,2024-06-27,Quinn Harper,Desk Lamp,Office Supplies,East,3,36.57,109.71
ORD-11094,2024-09-28,Taylor Brooks,Notebook Pack,Office Supplies,North,1,12.65,12.65
ORD-11095,2024-11-16,Riley Quinn,Notebook Pack,Office Supplies,North,4,13.0,52.0
ORD-11096,2024-12-16,Hayden Cole,Laptop,Electronics,South,2,872.43,1744.86
ORD-11097,2024-01-28,Parker Kim,Keyboard,Accessories,North,1,48.29,48.29
ORD-11098,2024-11-11,Skyler Adams,Mouse,Accessories,East,3,24.83,74.49
ORD-11099,2024-03-31,Morgan Ellis,Monitor,Electronics,East,5,256.0,1280.0
ORD-11100,2024-04-30,Skyler Adams,Printer,Office Supplies,North,1,130.18,130.18
ORD-11101,2024-04-27,Taylor Brooks,Chair,Furniture,North,3,145.47,436.41
ORD-11102,2024-04-12,Reese Morgan,Mouse,Accessories,West,4,23.99,95.96
ORD-11103,2024-01-28,Quinn Harper,Monitor,Electronics,West,4,249.26,997.04
ORD-11104,2024-04-01,Reese Morgan,Mouse,Accessories,North,4,26.06,104.24
ORD-11105,2024-11-19,Parker Kim,Keyboard,Accessories,North,2,49.78,99.56
ORD-11106,2024-12-20,Rowan Pierce,Mouse,Accessories,East,1,24.58,24.58
ORD-11107,2024-08-22,Quinn Harper,Headphones,Accessories,West,4,77.08,308.32
ORD-11108,2024-11-05,Morgan Ellis,Desk,Furniture,West,3,194.39,583.17
ORD-11109,2024-02-14,Quinn Harper,Desk Lamp,Office Supplies,South,2,36.64,73.28
ORD-11110,2024-05-22,Alex Rivera,Mouse,Accessories,South,4,25.22,100.88
ORD-11111,2024-10-23,Avery Chen,Mouse,Accessories,West,4,24.36,97.44
ORD-11112,2024-01-23,Jordan Lee,Desk Lamp,Office Supplies,South,4,36.38,145.52
ORD-11113,2024-07-20,Hayden Cole,Notebook Pack,Office Supplies,East,5,12.38,61.9
ORD-11114,2024-10-12,Alex Rivera,Printer,Office Supplies,South,1,129.93,129.93
ORD-11115,2024-05-02,Sam Patel,Mouse,Accessories,East,3,24.07,72.21
ORD-11116,2024-12-26,Skyler Adams,Printer,Office Supplies,East,2,132.19,264.38
ORD-11117,2024-12-26,Reese Morgan,Printer,Office Supplies,West,2,129.52,259.04
ORD-11118,2024-11-17,Sam Patel,Desk,Furniture,South,1,202.53,202.53
ORD-11119,2024-08-06,Jamie Torres,Desk,Furniture,West,3,200.61,601.83
ORD-11120,2024-01-29,Emerson Walsh,Monitor,Electronics,North,3,253.0,759.0
ORD-11121,2024-08-26,Blake Foster,Laptop,Electronics,East,3,864.98,2594.94
ORD-11122,2024-12-26,Sam Patel,Desk,Furniture,West,5,197.32,986.6
ORD-11123,2024-10-03,Taylor Brooks,Keyboard,Accessories,South,2,52.4,104.8
ORD-11124,2024-04-25,Drew Santos,Desk Lamp,Office Supplies,North,2,36.29,72.58
ORD-11125,2024-05-21,Jordan Lee,Headphones,Accessories,East,4,80.02,320.08
ORD-11126,2024-09-13,Emerson Walsh,Desk,Furniture,East,4,196.89,787.56
ORD-11127,2024-05-29,Skyler Adams,Printer,Office Supplies,North,5,132.72,663.6
ORD-11128,2024-02-14,Sam Patel,Monitor,Electronics,South,4,242.2,968.8
ORD-11129,2024-02-25,Morgan Ellis,Keyboard,Accessories,North,1,48.93,48.93
ORD-11130,2024-03-18,Riley Quinn,Monitor,Electronics,East,4,254.92,1019.68
ORD-11131,2024-03-08,Hayden Cole,Headphones,Accessories,North,5,79.32,396.6
ORD-11132,2024-05-29,Riley Quinn,Chair,Furniture,East,1,149.15,149.15
ORD-11133,2024-09-23,Drew Santos,Laptop,Electronics,South,2,933.45,1866.9
ORD-11134,2024-09-05,Rowan Pierce,Desk Lamp,Office Supplies,South,3,34.44,103.32
ORD-11135,2024-06-05,Morgan Ellis,Printer,Office Supplies,North,2,127.44,254.88
ORD-11136,2024-01-25,Casey Nguyen,Mouse,Accessories,North,3,24.95,74.85
ORD-11137,2024-11-12,Morgan Ellis,Headphones,Accessories,North,2,79.64,159.28
ORD-11138,2024-03-23,Avery Chen,Keyboard,Accessories,East,2,52.36,104.72
ORD-11139,2024-03-05,Skyler Adams,Laptop,Electronics,North,5,944.43,4722.15
ORD-11140,2024-12-28,Jordan Lee,Desk,Furniture,North,5,193.68,968.4
ORD-11141,2024-10-03,Morgan Ellis,Desk,Furniture,North,4,192.95,771.8
ORD-11142,2024-09-12,Casey Nguyen,Monitor,Electronics,South,4,260.5,1042.0
ORD-11143,2024-09-16,Drew Santos,Desk,Furniture,North,5,193.11,965.55
ORD-11144,2024-12-07,Casey Nguyen,Printer,Office Supplies,South,5,135.14,675.7
ORD-11145,2024-01-21,Casey Nguyen,Desk,Furniture,East,4,203.77,815.08
ORD-11146,2024-04-22,Skyler Adams,Headphones,Accessories,North,5,76.19,380.95
ORD-11147,2024-11-24,Riley Quinn,Monitor,Electronics,West,5,245.65,1228.25
ORD-11148,2024-10-02,Skyler Adams,Headphones,Accessories,East,1,77.56,77.56
ORD-11149,2024-06-11,Blake Foster,Notebook Pack,Office Supplies,East,4,12.85,51.4
ORD-11150,2024-07-08,Reese Morgan,Desk,Furniture,North,4,197.94,791.76
ORD-11151,2024-06-06,Skyler Adams,Laptop,Electronics,East,3,880.61,2641.83
ORD-11152,2024-07-31,Skyler Adams,Mouse,Accessories,North,4,25.56,102.24
ORD-11153,2024-07-31,Casey Nguyen,Keyboard,Accessories,East,4,51.52,206.08
ORD-11154,2024-09-25,Drew Santos,Keyboard,Accessories,East,4,48.53,194.12
ORD-11155,2024-01-04,Quinn Harper,Desk Lamp,Office Supplies,North,1,35.89,35.89
ORD-11156,2024-12-29,Rowan Pierce,Chair,Furniture,West,4,145.11,580.44
ORD-11157,2024-05-28,Finley Grant,Mouse,Accessories,South,4,24.21,96.84
ORD-11158,2024-10-26,Cameron Blake,Laptop,Electronics,South,3,929.04,2787.12
ORD-11159,2024-01-14,Alex Rivera,Notebook Pack,Office Supplies,West,2,13.3,26.6
ORD-11160,2024-03-04,Cameron Blake,Headphones,Accessories,South,4,78.39,313.56
ORD-11161,2024-01-15,Taylor Brooks,Keyboard,Accessories,North,2,49.95,99.9
ORD-11162,2024-11-02,Parker Kim,Printer,Office Supplies,South,1,136.42,136.42
ORD-11163,2024-11-17,Hayden Cole,Desk Lamp,Office Supplies,East,3,34.77,104.31
ORD-11164,2024-01-09,Jamie Torres,Desk,Furniture,West,5,200.24,1001.2
ORD-11165,2024-08-24,Casey Nguyen,Desk Lamp,Office Supplies,North,3,33.45,100.35
ORD-11166,2024-08-02,Parker Kim,Keyboard,Accessories,East,3,47.75,143.25
ORD-11167,2024-09-20,Riley Quinn,Headphones,Accessories,West,1,78.32,78.32
ORD-11168,2024-10-05,Drew Santos,Monitor,Electronics,North,2,252.46,504.92
ORD-11169,2024-02-19,Finley Grant,Headphones,Accessories,North,3,78.16,234.48
ORD-11170,2024-05-24,Parker Kim,Keyboard,Accessories,South,5,47.55,237.75
ORD-11171,2024-02-22,Riley Quinn,Chair,Furniture,West,2,147.59,295.18
ORD-11172,2024-10-13,Blake Foster,Notebook Pack,Office Supplies,East,2,12.63,25.26
ORD-11173,2024-02-29,Casey Nguyen,Chair,Furniture,East,1,149.4,149.4
ORD-11174,2024-03-12,Skyler Adams,Printer,Office Supplies,North,3,128.02,384.06
ORD-11175,2024-03-01,Avery Chen,Keyboard,Accessories,West,1,51.04,51.04
ORD-11176,2024-03-05,Riley Quinn,Keyboard,Accessories,West,3,50.93,152.79
ORD-11177,2024-02-09,Alex Rivera,Monitor,Electronics,South,1,248.11,248.11
ORD-11178,2024-01-17,Emerson Walsh,Chair,Furniture,East,1,143.13,143.13
ORD-11179,2024-01-23,Sam Patel,Printer,Office Supplies,North,3,125.04,375.12
ORD-11180,2024-11-04,Riley Quinn,Laptop,Electronics,West,1,922.9,922.9
ORD-11181,2024-02-16,Casey Nguyen,Keyboard,Accessories,North,1,50.84,50.84
ORD-11182,2024-09-13,Blake Foster,Desk Lamp,Office Supplies,West,2,34.46,68.92
ORD-11183,2024-10-23,Alex Rivera,Notebook Pack,Office Supplies,West,1,13.08,13.08
ORD-11184,2024-10-02,Alex Rivera,Mouse,Accessories,East,2,26.15,52.3
ORD-11185,2024-07-06,Rowan Pierce,Mouse,Accessories,West,4,26.04,104.16
ORD-11186,2024-04-02,Parker Kim,Printer,Office Supplies,South,1,132.25,132.25
ORD-11187,2024-07-27,Taylor Brooks,Chair,Furniture,North,2,145.7,291.4
ORD-11188,2024-03-10,Hayden Cole,Monitor,Electronics,North,5,249.14,1245.7
ORD-11189,2024-02-12,Drew Santos,Headphones,Accessories,South,1,80.45,80.45
ORD-11190,2024-11-03,Cameron Blake,Monitor,Electronics,South,4,247.11,988.44
ORD-11191,2024-08-07,Riley Quinn,Mouse,Accessories,East,3,25.12,75.36
ORD-11192,2024-04-01,Alex Rivera,Printer,Office Supplies,South,3,135.7,407.1
ORD-11193,2024-12-03,Sam Patel,Monitor,Electronics,East,5,247.4,1237.0
ORD-11194,2024-02-22,Morgan Ellis,Keyboard,Accessories,East,5,49.46,247.3
ORD-11195,2024-04-12,Blake Foster,Desk,Furniture,South,3,209.49,628.47
ORD-11196,2024-09-12,Jamie Torres,Monitor,Electronics,North,4,243.31,973.24
ORD-11197,2024-07-26,Hayden Cole,Chair,Furniture,North,5,147.83,739.15
ORD-11198,2024-03-03,Jamie Torres,Keyboard,Accessories,South,1,51.33,51.33
ORD-11199,2024-01-16,Taylor Brooks,Printer,Office Supplies,East,2,126.49,252.98
ORD-11200,2024-04-01,Reese Morgan,Monitor,Electronics,North,1,249.94,249.94
ORD-11201,2024-02-19,Sam Patel,Keyboard,Accessories,South,5,49.0,245.0
ORD-11202,2024-09-08,Emerson Walsh,Printer,Office Supplies,North,4,126.12,504.48
ORD-11203,2024-10-06,Alex Rivera,Notebook Pack,Office Supplies,East,5,12.79,63.95
ORD-11204,2024-07-15,Skyler Adams,Chair,Furniture,North,1,155.69,155.69
ORD-11205,2024-01-17,Morgan Ellis,Chair,Furniture,North,1,149.13,149.13
ORD-11206,2024-06-08,Reese Morgan,Keyboard,Accessories,South,2,49.95,99.9
ORD-11207,2024-12-03,Finley Grant,Monitor,Electronics,South,4,251.71,1006.84
ORD-11208,2024-09-16,Jordan Lee,Printer,Office Supplies,South,2,130.8,261.6
ORD-11209,2024-11-11,Parker Kim,Headphones,Accessories,North,4,79.95,319.8
ORD-11210,2024-01-24,Casey Nguyen,Desk,Furniture,North,5,191.22,956.1
ORD-11211,2024-01-14,Drew Santos,Desk,Furniture,South,5,206.18,1030.9
ORD-11212,2024-07-29,Parker Kim,Monitor,Electronics,East,3,248.19,744.57
ORD-11213,2024-10-30,Sam Patel,Mouse,Accessories,East,3,24.36,73.08
ORD-11214,2024-01-11,Finley Grant,Headphones,Accessories,North,2,76.91,153.82
ORD-11215,2024-10-17,Emerson Walsh,Laptop,Electronics,South,4,896.47,3585.88
ORD-11216,2024-10-28,Alex Rivera,Headphones,Accessories,North,4,76.15,304.6
ORD-11217,2024-10-20,Taylor Brooks,Chair,Furniture,South,3,151.05,453.15
ORD-11218,2024-06-21,Hayden Cole,Monitor,Electronics,North,2,254.76,509.52
ORD-11219,2024-08-11,Riley Quinn,Keyboard,Accessories,South,3,50.56,151.68
ORD-11220,2024-04-19,Cameron Blake,Monitor,Electronics,North,5,258.5,1292.5
ORD-11221,2024-07-24,Avery Chen,Laptop,Electronics,East,5,881.75,4408.75
ORD-11222,2024-05-19,Sam Patel,Desk Lamp,Office Supplies,South,3,33.57,100.71
ORD-11223,2024-11-29,Cameron Blake,Chair,Furniture,North,1,145.64,145.64
ORD-11224,2024-04-12,Quinn Harper,Chair,Furniture,South,3,152.44,457.32
ORD-11225,2024-12-09,Finley Grant,Headphones,Accessories,West,4,80.99,323.96
ORD-11226,2024-04-05,Rowan Pierce,Laptop,Electronics,South,5,911.5,4557.5
ORD-11227,2024-05-17,Finley Grant,Mouse,Accessories,South,4,25.39,101.56
ORD-11228,2024-09-24,Riley Quinn,Desk Lamp,Office Supplies,North,1,35.78,35.78
ORD-11229,2024-12-16,Cameron Blake,Printer,Office Supplies,South,2,125.41,250.82
ORD-11230,2024-11-20,Riley Quinn,Chair,Furniture,South,1,147.27,147.27
ORD-11231,2024-05-11,Blake Foster,Headphones,Accessories,West,2,82.58,165.16
ORD-11232,2024-04-08,Alex Rivera,Chair,Furniture,West,2,146.07,292.14
ORD-11233,2024-08-11,Quinn Harper,Headphones,Accessories,East,5,79.7,398.5
